0,1,2,3,4,5,6
9713991650,12/8/2025,19713991650,$0.10,Peerless,,
9713991651,12/8/2025,19713991651,$0.10,Peerless,,
9713991654,12/8/2025,19713991654,$0.10,Peerless,,
9713991997,12/8/2025,19713991997,$0.10,Peerless,,
9847339727,12/8/2025,19847339727,$0.10,Peerless,,
9847339763,12/8/2025,19847339763,$0.10,Peerless,,
9847339812,12/8/2025,19847339812,$0.10,Peerless,,
9847339879,12/8/2025,19847339879,$0.10,Peerless,,
9847339899,12/8/2025,19847339899,$0.10,Peerless,,
9847339917,12/8/2025,19847339917,$0.10,Peerless,,
9847339936,12/8/2025,19847339936,$0.10,Peerless,,
9847339947,12/8/2025,19847339947,$0.10,Peerless,,
9847339953,12/8/2025,19847339953,$0.10,Peerless,,
2084508962,12/8/2025,12084508962,$0.10,Peerless,,
2084508963,12/8/2025,12084508963,$0.10,Peerless,,
2084508967,12/8/2025,12084508967,$0.10,Peerless,,
2084508968,12/8/2025,12084508968,$0.10,Peerless,,
2084508973,12/8/2025,12084508973,$0.10,Peerless,,
2084508975,12/8/2025,12084508975,$0.10,Peerless,,
2084508978,12/8/2025,12084508978,$0.10,Peerless,,
3074390529,12/8/2025,13074390529,$0.10,Peerless,,
3074390532,12/8/2025,13074390532,$0.10,Peerless,,
3074390538,12/8/2025,13074390538,$0.10,Peerless,,
3074390544,12/8/2025,13074390544,$0.10,Peerless,,
3074390554,12/8/2025,13074390554,$0.10,Peerless,,
3148769865,12/8/2025,13148769865,$0.10,Peerless,,
3148769877,12/8/2025,13148769877,$0.10,Peerless,,
3148769881,12/8/2025,13148769881,$0.10,Peerless,,
3148769883,12/8/2025,13148769883,$0.10,Peerless,,
3148769885,12/8/2025,13148769885,$0.10,Peerless,,
3148769886,12/8/2025,13148769886,$0.10,Peerless,,
3148879332,12/8/2025,13148879332,$0.10,Peerless,,
3168959988,12/8/2025,13168959988,$0.10,Peerless,,
3168959989,12/8/2025,13168959989,$0.10,Peerless,,
3168959990,12/8/2025,13168959990,$0.10,Peerless,,
3168959991,12/8/2025,13168959991,$0.10,Peerless,,
3168959994,12/8/2025,13168959994,$0.10,Peerless,,
3168959995,12/8/2025,13168959995,$0.10,Peerless,,
3168959997,12/8/2025,13168959997,$0.10,Peerless,,
3853388664,12/8/2025,13853388664,$0.10,Peerless,,
3853388857,12/8/2025,13853388857,$0.10,Peerless,,
3858539994,12/8/2025,13858539994,$0.10,Peerless,,
3858539996,12/8/2025,13858539996,$0.10,Peerless,,
3858539997,12/8/2025,13858539997,$0.10,Peerless,,
3858539998,12/8/2025,13858539998,$0.10,Peerless,,
4026209944,12/8/2025,14026209944,$0.10,Peerless,,
4026209945,12/8/2025,14026209945,$0.10,Peerless,,
4027041503,12/8/2025,14027041503,$0.10,Peerless,,
4027041539,12/8/2025,14027041539,$0.10,Peerless,,
4027041580,12/8/2025,14027041580,$0.10,Peerless,,
4069651637,12/8/2025,14069651637,$0.10,Peerless,,
4069651645,12/8/2025,14069651645,$0.10,Peerless,,
4069651648,12/8/2025,14069651648,$0.10,Peerless,,
4069651676,12/8/2025,14069651676,$0.10,Peerless,,
4069651677,12/8/2025,14069651677,$0.10,Peerless,,
5053725211,12/8/2025,15053725211,$0.10,Peerless,,
5053725212,12/8/2025,15053725212,$0.10,Peerless,,
5053725213,12/8/2025,15053725213,$0.10,Peerless,,
5053725214,12/8/2025,15053725214,$0.10,Peerless,,
5053725215,12/8/2025,15053725215,$0.10,Peerless,,
5053725216,12/8/2025,15053725216,$0.10,Peerless,,
5053725217,12/8/2025,15053725217,$0.10,Peerless,,
5053725218,12/8/2025,15053725218,$0.10,Peerless,,
5053725219,12/8/2025,15053725219,$0.10,Peerless,,
5053725220,12/8/2025,15053725220,$0.10,Peerless,,
5053725226,12/8/2025,15053725226,$0.10,Peerless,,
5053725227,12/8/2025,15053725227,$0.10,Peerless,,
5053725229,12/8/2025,15053725229,$0.10,Peerless,,
5312069001,12/8/2025,15312069001,$0.10,Peerless,,
5313009697,12/8/2025,15313009697,$0.10,Peerless,,
6052738697,12/8/2025,16052738697,$0.10,Peerless,,
6053059600,12/8/2025,16053059600,$0.10,Peerless,,
6053059632,12/8/2025,16053059632,$0.10,Peerless,,
6053059636,12/8/2025,16053059636,$0.10,Peerless,,
6053059637,12/8/2025,16053059637,$0.10,Peerless,,
6368939003,12/8/2025,16368939003,$0.10,Peerless,,
6368939012,12/8/2025,16368939012,$0.10,Peerless,,
6368939030,12/8/2025,16368939030,$0.10,Peerless,,
6368939168,12/8/2025,16368939168,$0.10,Peerless,,
6368939171,12/8/2025,16368939171,$0.10,Peerless,,
6368939172,12/8/2025,16368939172,$0.10,Peerless,,
6368939173,12/8/2025,16368939173,$0.10,Peerless,,
7023594461,12/8/2025,17023594461,$0.10,Peerless,,
7025078215,12/8/2025,17025078215,$0.10,Peerless,,
7026800102,12/8/2025,17026800102,$0.10,Peerless,,
7026800110,12/8/2025,17026800110,$0.10,Peerless,,
7026800828,12/8/2025,17026800828,$0.10,Peerless,,
7026800853,12/8/2025,17026800853,$0.10,Peerless,,
7028541167,12/8/2025,17028541167,$0.10,Peerless,,
7028541204,12/8/2025,17028541204,$0.10,Peerless,,
7029969265,12/8/2025,17029969265,$0.10,Peerless,,
7198959975,12/8/2025,17198959975,$0.10,Peerless,,
7198959984,12/8/2025,17198959984,$0.10,Peerless,,
7198959991,12/8/2025,17198959991,$0.10,Peerless,,
7208949059,12/8/2025,17208949059,$0.10,Peerless,,
7208949060,12/8/2025,17208949060,$0.10,Peerless,,
7208949061,12/8/2025,17208949061,$0.10,Peerless,,
7208949062,12/8/2025,17208949062,$0.10,Peerless,,
7257559012,12/8/2025,17257559012,$0.10,Peerless,,
7257559062,12/8/2025,17257559062,$0.10,Peerless,,
7257559063,12/8/2025,17257559063,$0.10,Peerless,,
7257559064,12/8/2025,17257559064,$0.10,Peerless,,
7257559158,12/8/2025,17257559158,$0.10,Peerless,,
7257559966,12/8/2025,17257559966,$0.10,Peerless,,
7257559984,12/8/2025,17257559984,$0.10,Peerless,,
7257658491,12/8/2025,17257658491,$0.10,Peerless,,
7257658496,12/8/2025,17257658496,$0.10,Peerless,,
7753729706,12/8/2025,17753729706,$0.10,Peerless,,
7753729707,12/8/2025,17753729707,$0.10,Peerless,,
7753729708,12/8/2025,17753729708,$0.10,Peerless,,
7753729710,12/8/2025,17753729710,$0.10,Peerless,,
7753729711,12/8/2025,17753729711,$0.10,Peerless,,
7753729713,12/8/2025,17753729713,$0.10,Peerless,,
7753729714,12/8/2025,17753729714,$0.10,Peerless,,
7753729716,12/8/2025,17753729716,$0.10,Peerless,,
7753729717,12/8/2025,17753729717,$0.10,Peerless,,
8168976891,12/8/2025,18168976891,$0.10,Peerless,,
8168976892,12/8/2025,18168976892,$0.10,Peerless,,
8168976893,12/8/2025,18168976893,$0.10,Peerless,,
8168976894,12/8/2025,18168976894,$0.10,Peerless,,
8168976895,12/8/2025,18168976895,$0.10,Peerless,,
8168976896,12/8/2025,18168976896,$0.10,Peerless,,
8782519053,12/8/2025,18782519053,$0.10,Peerless,,
8782519054,12/8/2025,18782519054,$0.10,Peerless,,
8782519055,12/8/2025,18782519055,$0.10,Peerless,,
8782519056,12/8/2025,18782519056,$0.10,Peerless,,
8782519057,12/8/2025,18782519057,$0.10,Peerless,,
8782519060,12/8/2025,18782519060,$0.10,Peerless,,
2136670316,12/8/2025,12136670316,$0.10,Peerless,,
2136670323,12/8/2025,12136670323,$0.10,Peerless,,
2136670706,12/8/2025,12136670706,$0.10,Peerless,,
2136670747,12/8/2025,12136670747,$0.10,Peerless,,
2136670952,12/8/2025,12136670952,$0.10,Peerless,,
2136939056,12/8/2025,12136939056,$0.10,Peerless,,
2136939057,12/8/2025,12136939057,$0.10,Peerless,,
2139460003,12/8/2025,12139460003,$0.10,Peerless,,
2139460424,12/8/2025,12139460424,$0.10,Peerless,,
2139460523,12/8/2025,12139460523,$0.10,Peerless,,
2139460715,12/8/2025,12139460715,$0.10,Peerless,,
2139460716,12/8/2025,12139460716,$0.10,Peerless,,
2139460717,12/8/2025,12139460717,$0.10,Peerless,,
3106951451,12/8/2025,13106951451,$0.10,Peerless,,
3106951453,12/8/2025,13106951453,$0.10,Peerless,,
3106951456,12/8/2025,13106951456,$0.10,Peerless,,
3106951457,12/8/2025,13106951457,$0.10,Peerless,,
3106951458,12/8/2025,13106951458,$0.10,Peerless,,
3106951459,12/8/2025,13106951459,$0.10,Peerless,,
3106951460,12/8/2025,13106951460,$0.10,Peerless,,
3106951461,12/8/2025,13106951461,$0.10,Peerless,,
3106951462,12/8/2025,13106951462,$0.10,Peerless,,
3106951463,12/8/2025,13106951463,$0.10,Peerless,,
3106951464,12/8/2025,13106951464,$0.10,Peerless,,
3106951465,12/8/2025,13106951465,$0.10,Peerless,,
3239915846,12/8/2025,13239915846,$0.10,Peerless,,
3239915849,12/8/2025,13239915849,$0.10,Peerless,,
3239915884,12/8/2025,13239915884,$0.10,Peerless,,
3239915886,12/8/2025,13239915886,$0.10,Peerless,,
3239915974,12/8/2025,13239915974,$0.10,Peerless,,
3239915981,12/8/2025,13239915981,$0.10,Peerless,,
3239915986,12/8/2025,13239915986,$0.10,Peerless,,
3239915991,12/8/2025,13239915991,$0.10,Peerless,,
3239915993,12/8/2025,13239915993,$0.10,Peerless,,
3239915997,12/8/2025,13239915997,$0.10,Peerless,,
3239915998,12/8/2025,13239915998,$0.10,Peerless,,
4159147873,12/8/2025,14159147873,$0.10,Peerless,,
4159147874,12/8/2025,14159147874,$0.10,Peerless,,
4159147876,12/8/2025,14159147876,$0.10,Peerless,,
4159147877,12/8/2025,14159147877,$0.10,Peerless,,
4159147878,12/8/2025,14159147878,$0.10,Peerless,,
4159147879,12/8/2025,14159147879,$0.10,Peerless,,
4159147880,12/8/2025,14159147880,$0.10,Peerless,,
4159147881,12/8/2025,14159147881,$0.10,Peerless,,
4159147882,12/8/2025,14159147882,$0.10,Peerless,,
4159147883,12/8/2025,14159147883,$0.10,Peerless,,
4159147884,12/8/2025,14159147884,$0.10,Peerless,,
4159147885,12/8/2025,14159147885,$0.10,Peerless,,
5418000838,12/8/2025,15418000838,$0.10,Peerless,,
5418000866,12/8/2025,15418000866,$0.10,Peerless,,
5418000888,12/8/2025,15418000888,$0.10,Peerless,,
5418000932,12/8/2025,15418000932,$0.10,Peerless,,
5419046644,12/8/2025,15419046644,$0.10,Peerless,,
5419075149,12/8/2025,15419075149,$0.10,Peerless,,
5419075152,12/8/2025,15419075152,$0.10,Peerless,,
5419075482,12/8/2025,15419075482,$0.10,Peerless,,
5419075631,12/8/2025,15419075631,$0.10,Peerless,,
6199995975,12/8/2025,16199995975,$0.10,Peerless,,
6199995976,12/8/2025,16199995976,$0.10,Peerless,,
6199995977,12/8/2025,16199995977,$0.10,Peerless,,
6199995978,12/8/2025,16199995978,$0.10,Peerless,,
6199995980,12/8/2025,16199995980,$0.10,Peerless,,
6199995981,12/8/2025,16199995981,$0.10,Peerless,,
6199995982,12/8/2025,16199995982,$0.10,Peerless,,
6199995983,12/8/2025,16199995983,$0.10,Peerless,,
6199995985,12/8/2025,16199995985,$0.10,Peerless,,
6199995988,12/8/2025,16199995988,$0.10,Peerless,,
6199995990,12/8/2025,16199995990,$0.10,Peerless,,
6199995991,12/8/2025,16199995991,$0.10,Peerless,,
6199995993,12/8/2025,16199995993,$0.10,Peerless,,
6199995996,12/8/2025,16199995996,$0.10,Peerless,,
6199995997,12/8/2025,16199995997,$0.10,Peerless,,
6269213683,12/8/2025,16269213683,$0.10,Peerless,,
6269213686,12/8/2025,16269213686,$0.10,Peerless,,
6269213688,12/8/2025,16269213688,$0.10,Peerless,,
6269213787,12/8/2025,16269213787,$0.10,Peerless,,
6269213957,12/8/2025,16269213957,$0.10,Peerless,,
6269213958,12/8/2025,16269213958,$0.10,Peerless,,
6269213963,12/8/2025,16269213963,$0.10,Peerless,,
6269213964,12/8/2025,16269213964,$0.10,Peerless,,
6269213973,12/8/2025,16269213973,$0.10,Peerless,,
6282542964,12/8/2025,16282542964,$0.10,Peerless,,
6282542966,12/8/2025,16282542966,$0.10,Peerless,,
6282542968,12/8/2025,16282542968,$0.10,Peerless,,
6282542969,12/8/2025,16282542969,$0.10,Peerless,,
6282542970,12/8/2025,16282542970,$0.10,Peerless,,
6282542973,12/8/2025,16282542973,$0.10,Peerless,,
6282542974,12/8/2025,16282542974,$0.10,Peerless,,
6282542977,12/8/2025,16282542977,$0.10,Peerless,,
6282542978,12/8/2025,16282542978,$0.10,Peerless,,
6282542979,12/8/2025,16282542979,$0.10,Peerless,,
7142783521,12/8/2025,17142783521,$0.10,Peerless,,
7142783548,12/8/2025,17142783548,$0.10,Peerless,,
7142783631,12/8/2025,17142783631,$0.10,Peerless,,
7142783717,12/8/2025,17142783717,$0.10,Peerless,,
7142783746,12/8/2025,17142783746,$0.10,Peerless,,
7142783748,12/8/2025,17142783748,$0.10,Peerless,,
7142783750,12/8/2025,17142783750,$0.10,Peerless,,
7142783846,12/8/2025,17142783846,$0.10,Peerless,,
7142783878,12/8/2025,17142783878,$0.10,Peerless,,
7142783894,12/8/2025,17142783894,$0.10,Peerless,,
7142783940,12/8/2025,17142783940,$0.10,Peerless,,
7142783982,12/8/2025,17142783982,$0.10,Peerless,,
7145515800,12/8/2025,17145515800,$0.10,Peerless,,
8587031093,12/8/2025,18587031093,$0.10,Peerless,,
8587031094,12/8/2025,18587031094,$0.10,Peerless,,
8587031095,12/8/2025,18587031095,$0.10,Peerless,,
8587031096,12/8/2025,18587031096,$0.10,Peerless,,
8587031097,12/8/2025,18587031097,$0.10,Peerless,,
8587031098,12/8/2025,18587031098,$0.10,Peerless,,
8587031099,12/8/2025,18587031099,$0.10,Peerless,,
8587031101,12/8/2025,18587031101,$0.10,Peerless,,
8587031102,12/8/2025,18587031102,$0.10,Peerless,,
8587031104,12/8/2025,18587031104,$0.10,Peerless,,
8587031105,12/8/2025,18587031105,$0.10,Peerless,,
8587031106,12/8/2025,18587031106,$0.10,Peerless,,
8587031107,12/8/2025,18587031107,$0.10,Peerless,,
8587465225,12/8/2025,18587465225,$0.10,Peerless,,
9169385802,12/8/2025,19169385802,$0.10,Peerless,,
9169385960,12/8/2025,19169385960,$0.10,Peerless,,
9169385964,12/8/2025,19169385964,$0.10,Peerless,,
9169385967,12/8/2025,19169385967,$0.10,Peerless,,
9169385982,12/8/2025,19169385982,$0.10,Peerless,,
9169385984,12/8/2025,19169385984,$0.10,Peerless,,
9169385987,12/8/2025,19169385987,$0.10,Peerless,,
9169385990,12/8/2025,19169385990,$0.10,Peerless,,
9169385993,12/8/2025,19169385993,$0.10,Peerless,,
9169385996,12/8/2025,19169385996,$0.10,Peerless,,
9169385997,12/8/2025,19169385997,$0.10,Peerless,,
9169388971,12/8/2025,19169388971,$0.10,Peerless,,
9496567478,12/8/2025,19496567478,$0.10,Peerless,,
9496567479,12/8/2025,19496567479,$0.10,Peerless,,
9496567480,12/8/2025,19496567480,$0.10,Peerless,,
9496567481,12/8/2025,19496567481,$0.10,Peerless,,
9496567482,12/8/2025,19496567482,$0.10,Peerless,,
9496567483,12/8/2025,19496567483,$0.10,Peerless,,
9496567484,12/8/2025,19496567484,$0.10,Peerless,,
9496681051,12/8/2025,19496681051,$0.10,Peerless,,
9496681052,12/8/2025,19496681052,$0.10,Peerless,,
9496681053,12/8/2025,19496681053,$0.10,Peerless,,
9496681054,12/8/2025,19496681054,$0.10,Peerless,,
9497993132,12/8/2025,19497993132,$0.10,Peerless,,
9497993413,12/8/2025,19497993413,$0.10,Peerless,,
9498601015,12/8/2025,19498601015,$0.10,Peerless,,
9713775035,12/8/2025,19713775035,$0.10,Peerless,,
9713775687,12/8/2025,19713775687,$0.10,Peerless,,
9713775688,12/8/2025,19713775688,$0.10,Peerless,,
9713775690,12/8/2025,19713775690,$0.10,Peerless,,
9713775692,12/8/2025,19713775692,$0.10,Peerless,,
9713775694,12/8/2025,19713775694,$0.10,Peerless,,
9713775695,12/8/2025,19713775695,$0.10,Peerless,,
9713775855,12/8/2025,19713775855,$0.10,Peerless,,
9713991635,12/8/2025,19713991635,$0.10,Peerless,,
2068139035,12/8/2025,12068139035,$0.10,Peerless,,
2068286675,12/8/2025,12068286675,$0.10,Peerless,,
2068286676,12/8/2025,12068286676,$0.10,Peerless,,
2068286996,12/8/2025,12068286996,$0.10,Peerless,,
2068286997,12/8/2025,12068286997,$0.10,Peerless,,
2068286998,12/8/2025,12068286998,$0.10,Peerless,,
2068289012,12/8/2025,12068289012,$0.10,Peerless,,
2538438453,12/8/2025,12538438453,$0.10,Peerless,,
2538438456,12/8/2025,12538438456,$0.10,Peerless,,
2538438469,12/8/2025,12538438469,$0.10,Peerless,,
2538438770,12/8/2025,12538438770,$0.10,Peerless,,
2538438834,12/8/2025,12538438834,$0.10,Peerless,,
2538438838,12/8/2025,12538438838,$0.10,Peerless,,
2538438843,12/8/2025,12538438843,$0.10,Peerless,,
3214173337,12/8/2025,13214173337,$0.10,Peerless,,
3218661237,12/8/2025,13218661237,$0.10,Peerless,,
3218952662,12/8/2025,13218952662,$0.10,Peerless,,
3218952723,12/8/2025,13218952723,$0.10,Peerless,,
3218952724,12/8/2025,13218952724,$0.10,Peerless,,
3218952725,12/8/2025,13218952725,$0.10,Peerless,,
3218952825,12/8/2025,13218952825,$0.10,Peerless,,
3218952826,12/8/2025,13218952826,$0.10,Peerless,,
3218952827,12/8/2025,13218952827,$0.10,Peerless,,
3479475944,12/8/2025,13479475944,$0.10,Peerless,,
3479475946,12/8/2025,13479475946,$0.10,Peerless,,
3479475947,12/8/2025,13479475947,$0.10,Peerless,,
3479475948,12/8/2025,13479475948,$0.10,Peerless,,
3479702032,12/8/2025,13479702032,$0.10,Peerless,,
3479702040,12/8/2025,13479702040,$0.10,Peerless,,
3479702042,12/8/2025,13479702042,$0.10,Peerless,,
3479702112,12/8/2025,13479702112,$0.10,Peerless,,
3479702114,12/8/2025,13479702114,$0.10,Peerless,,
4079349196,12/8/2025,14079349196,$0.10,Peerless,,
4079349197,12/8/2025,14079349197,$0.10,Peerless,,
4079349198,12/8/2025,14079349198,$0.10,Peerless,,
4079349199,12/8/2025,14079349199,$0.10,Peerless,,
4079349201,12/8/2025,14079349201,$0.10,Peerless,,
4079349202,12/8/2025,14079349202,$0.10,Peerless,,
4079349203,12/8/2025,14079349203,$0.10,Peerless,,
4079349204,12/8/2025,14079349204,$0.10,Peerless,,
4079349205,12/8/2025,14079349205,$0.10,Peerless,,
4079349378,12/8/2025,14079349378,$0.10,Peerless,,
4255419921,12/8/2025,14255419921,$0.10,Peerless,,
4255419922,12/8/2025,14255419922,$0.10,Peerless,,
4255419923,12/8/2025,14255419923,$0.10,Peerless,,
4255419924,12/8/2025,14255419924,$0.10,Peerless,,
4255419925,12/8/2025,14255419925,$0.10,Peerless,,
4259793607,12/8/2025,14259793607,$0.10,Peerless,,
4704920724,12/8/2025,14704920724,$0.10,Peerless,,
4704920727,12/8/2025,14704920727,$0.10,Peerless,,
4704920732,12/8/2025,14704920732,$0.10,Peerless,,
4704920735,12/8/2025,14704920735,$0.10,Peerless,,
4704920738,12/8/2025,14704920738,$0.10,Peerless,,
4704920739,12/8/2025,14704920739,$0.10,Peerless,,
4704921230,12/8/2025,14704921230,$0.10,Peerless,,
4704921231,12/8/2025,14704921231,$0.10,Peerless,,
4707985006,12/8/2025,14707985006,$0.10,Peerless,,
4707986008,12/8/2025,14707986008,$0.10,Peerless,,
4707986009,12/8/2025,14707986009,$0.10,Peerless,,
5098718958,12/8/2025,15098718958,$0.10,Peerless,,
5098718961,12/8/2025,15098718961,$0.10,Peerless,,
5098718962,12/8/2025,15098718962,$0.10,Peerless,,
5098718965,12/8/2025,15098718965,$0.10,Peerless,,
5098718971,12/8/2025,15098718971,$0.10,Peerless,,
5098901124,12/8/2025,15098901124,$0.10,Peerless,,
5098952578,12/8/2025,15098952578,$0.10,Peerless,,
5186628544,12/8/2025,15186628544,$0.10,Peerless,,
5186628545,12/8/2025,15186628545,$0.10,Peerless,,
5186628546,12/8/2025,15186628546,$0.10,Peerless,,
5186628547,12/8/2025,15186628547,$0.10,Peerless,,
5186628549,12/8/2025,15186628549,$0.10,Peerless,,
5186628783,12/8/2025,15186628783,$0.10,Peerless,,
5186628790,12/8/2025,15186628790,$0.10,Peerless,,
5187219098,12/8/2025,15187219098,$0.10,Peerless,,
5187219340,12/8/2025,15187219340,$0.10,Peerless,,
5187300035,12/8/2025,15187300035,$0.10,Peerless,,
5717779074,12/8/2025,15717779074,$0.10,Peerless,,
5717779075,12/8/2025,15717779075,$0.10,Peerless,,
5717779076,12/8/2025,15717779076,$0.10,Peerless,,
5717779077,12/8/2025,15717779077,$0.10,Peerless,,
5717779078,12/8/2025,15717779078,$0.10,Peerless,,
5717779079,12/8/2025,15717779079,$0.10,Peerless,,
5719329074,12/8/2025,15719329074,$0.10,Peerless,,
7044619819,12/8/2025,17044619819,$0.10,Peerless,,
7044803290,12/8/2025,17044803290,$0.10,Peerless,,
7044803320,12/8/2025,17044803320,$0.10,Peerless,,
7044803923,12/8/2025,17044803923,$0.10,Peerless,,
7169521964,12/8/2025,17169521964,$0.10,Peerless,,
7169521965,12/8/2025,17169521965,$0.10,Peerless,,
7169521966,12/8/2025,17169521966,$0.10,Peerless,,
7169521967,12/8/2025,17169521967,$0.10,Peerless,,
7169521970,12/8/2025,17169521970,$0.10,Peerless,,
7169521994,12/8/2025,17169521994,$0.10,Peerless,,
7169521995,12/8/2025,17169521995,$0.10,Peerless,,
7169521996,12/8/2025,17169521996,$0.10,Peerless,,
7169521998,12/8/2025,17169521998,$0.10,Peerless,,
7279559355,12/8/2025,17279559355,$0.10,Peerless,,
7279559357,12/8/2025,17279559357,$0.10,Peerless,,
7279559359,12/8/2025,17279559359,$0.10,Peerless,,
7279559394,12/8/2025,17279559394,$0.10,Peerless,,
7279665730,12/8/2025,17279665730,$0.10,Peerless,,
7279665734,12/8/2025,17279665734,$0.10,Peerless,,
7279665759,12/8/2025,17279665759,$0.10,Peerless,,
7279665760,12/8/2025,17279665760,$0.10,Peerless,,
7279665765,12/8/2025,17279665765,$0.10,Peerless,,
7869710389,12/8/2025,17869710389,$0.10,Peerless,,
7869710425,12/8/2025,17869710425,$0.10,Peerless,,
7869710426,12/8/2025,17869710426,$0.10,Peerless,,
7869710445,12/8/2025,17869710445,$0.10,Peerless,,
7869710457,12/8/2025,17869710457,$0.10,Peerless,,
7869710466,12/8/2025,17869710466,$0.10,Peerless,,
7869710471,12/8/2025,17869710471,$0.10,Peerless,,
7869710870,12/8/2025,17869710870,$0.10,Peerless,,
8038894953,12/8/2025,18038894953,$0.10,Peerless,,
8038894954,12/8/2025,18038894954,$0.10,Peerless,,
8038894960,12/8/2025,18038894960,$0.10,Peerless,,
8038914603,12/8/2025,18038914603,$0.10,Peerless,,
8039638151,12/8/2025,18039638151,$0.10,Peerless,,
8039638548,12/8/2025,18039638548,$0.10,Peerless,,
8039638995,12/8/2025,18039638995,$0.10,Peerless,,
8043758949,12/8/2025,18043758949,$0.10,Peerless,,
8043758950,12/8/2025,18043758950,$0.10,Peerless,,
8045298768,12/8/2025,18045298768,$0.10,Peerless,,
8045298773,12/8/2025,18045298773,$0.10,Peerless,,
8046548111,12/8/2025,18046548111,$0.10,Peerless,,
8046548166,12/8/2025,18046548166,$0.10,Peerless,,
8046548170,12/8/2025,18046548170,$0.10,Peerless,,
8138092241,12/8/2025,18138092241,$0.10,Peerless,,
8138092244,12/8/2025,18138092244,$0.10,Peerless,,
8138092255,12/8/2025,18138092255,$0.10,Peerless,,
8138092259,12/8/2025,18138092259,$0.10,Peerless,,
8138092476,12/8/2025,18138092476,$0.10,Peerless,,
8138092494,12/8/2025,18138092494,$0.10,Peerless,,
8138092686,12/8/2025,18138092686,$0.10,Peerless,,
8138092909,12/8/2025,18138092909,$0.10,Peerless,,
8139467992,12/8/2025,18139467992,$0.10,Peerless,,
8439849992,12/8/2025,18439849992,$0.10,Peerless,,
8439849993,12/8/2025,18439849993,$0.10,Peerless,,
8439849994,12/8/2025,18439849994,$0.10,Peerless,,
8439849996,12/8/2025,18439849996,$0.10,Peerless,,
8439849997,12/8/2025,18439849997,$0.10,Peerless,,
8439849998,12/8/2025,18439849998,$0.10,Peerless,,
9015998815,12/8/2025,19015998815,$0.10,Peerless,,
9015998850,12/8/2025,19015998850,$0.10,Peerless,,
9015998851,12/8/2025,19015998851,$0.10,Peerless,,
9015998852,12/8/2025,19015998852,$0.10,Peerless,,
9015998941,12/8/2025,19015998941,$0.10,Peerless,,
9015998943,12/8/2025,19015998943,$0.10,Peerless,,
9016998897,12/8/2025,19016998897,$0.10,Peerless,,
9048015127,12/8/2025,19048015127,$0.10,Peerless,,
9048015131,12/8/2025,19048015131,$0.10,Peerless,,
9048015133,12/8/2025,19048015133,$0.10,Peerless,,
9048015138,12/8/2025,19048015138,$0.10,Peerless,,
9048015139,12/8/2025,19048015139,$0.10,Peerless,,
9048015140,12/8/2025,19048015140,$0.10,Peerless,,
9048015141,12/8/2025,19048015141,$0.10,Peerless,,
9048015142,12/8/2025,19048015142,$0.10,Peerless,,
9048015144,12/8/2025,19048015144,$0.10,Peerless,,
9179476182,12/8/2025,19179476182,$0.10,Peerless,,
9179476185,12/8/2025,19179476185,$0.10,Peerless,,
9179476188,12/8/2025,19179476188,$0.10,Peerless,,
9179476189,12/8/2025,19179476189,$0.10,Peerless,,
9179476190,12/8/2025,19179476190,$0.10,Peerless,,
9179476191,12/8/2025,19179476191,$0.10,Peerless,,
9179476192,12/8/2025,19179476192,$0.10,Peerless,,
9179476193,12/8/2025,19179476193,$0.10,Peerless,,
9179476194,12/8/2025,19179476194,$0.10,Peerless,,
9292268428,12/8/2025,19292268428,$0.10,Peerless,,
9292268429,12/8/2025,19292268429,$0.10,Peerless,,
9292268433,12/8/2025,19292268433,$0.10,Peerless,,
9292268440,12/8/2025,19292268440,$0.10,Peerless,,
9292268441,12/8/2025,19292268441,$0.10,Peerless,,
9292268443,12/8/2025,19292268443,$0.10,Peerless,,
9292268444,12/8/2025,19292268444,$0.10,Peerless,,
9292268445,12/8/2025,19292268445,$0.10,Peerless,,
9292268446,12/8/2025,19292268446,$0.10,Peerless,,
9549991426,12/8/2025,19549991426,$0.10,Peerless,,
9549991448,12/8/2025,19549991448,$0.10,Peerless,,
9549991452,12/8/2025,19549991452,$0.10,Peerless,,
9549991626,12/8/2025,19549991626,$0.10,Peerless,,
9549991718,12/8/2025,19549991718,$0.10,Peerless,,
9549991899,12/8/2025,19549991899,$0.10,Peerless,,
9549991917,12/8/2025,19549991917,$0.10,Peerless,,
9549991951,12/8/2025,19549991951,$0.10,Peerless,,
9808580719,12/8/2025,19808580719,$0.10,Peerless,,
9808580720,12/8/2025,19808580720,$0.10,Peerless,,
9808580721,12/8/2025,19808580721,$0.10,Peerless,,
9808580722,12/8/2025,19808580722,$0.10,Peerless,,
9808580723,12/8/2025,19808580723,$0.10,Peerless,,
9808580724,12/8/2025,19808580724,$0.10,Peerless,,
9808580726,12/8/2025,19808580726,$0.10,Peerless,,
9808580727,12/8/2025,19808580727,$0.10,Peerless,,
9808580729,12/8/2025,19808580729,$0.10,Peerless,,
2018973982,12/8/2025,12018973982,$0.10,Peerless,,
2019051211,12/8/2025,12019051211,$0.10,Peerless,,
2019051406,12/8/2025,12019051406,$0.10,Peerless,,
2019051407,12/8/2025,12019051407,$0.10,Peerless,,
2019051408,12/8/2025,12019051408,$0.10,Peerless,,
2019051410,12/8/2025,12019051410,$0.10,Peerless,,
2019051411,12/8/2025,12019051411,$0.10,Peerless,,
2019051412,12/8/2025,12019051412,$0.10,Peerless,,
